No,Timestamp,x,y,z,label
1,2024-06-18T12:37:40.053Z,0.732625723,9.794678688,-0.926556051,Sit
2,2024-06-18T12:37:40.114Z,0.535104096,9.913191795,-0.866701007,Sit
3,2024-06-18T12:37:40.120Z,0.719457626,9.757569313,-0.894234359,Sit
4,2024-06-18T12:37:40.126Z,0.677559078,9.799467087,-0.963666201,Sit
5,2024-06-18T12:37:40.131Z,0.751779318,9.736021042,-0.85592711,Sit
6,2024-06-18T12:37:40.521Z,0.694318473,9.726444244,-0.981622696,Sit
7,2024-06-18T12:37:40.527Z,0.786495268,9.678560257,-0.944512546,Sit
8,2024-06-18T12:37:40.532Z,0.700303972,9.755174637,-0.942118347,Sit
9,2024-06-18T12:37:40.537Z,0.717063427,9.838972092,-0.675164878,Sit
10,2024-06-18T12:37:40.543Z,0.587776542,9.834183693,-0.380678058,Sit
11,2024-06-18T12:37:40.549Z,0.812831461,9.806650162,-0.682347476,Sit
12,2024-06-18T12:37:40.556Z,0.70628953,9.781511307,-0.761356115,Sit
13,2024-06-18T12:37:40.560Z,0.714669228,9.666589737,-0.707486629,Sit
14,2024-06-18T12:37:40.566Z,1.110909581,9.985017776,-0.786495268,Sit
15,2024-06-18T12:37:40.571Z,0.470460624,9.739612579,-0.55784899,Sit
16,2024-06-18T12:37:40.576Z,0.969651699,9.99100399,-0.618901134,Sit
17,2024-06-18T12:37:40.582Z,0.725443125,9.890447617,-0.664390981,Sit
18,2024-06-18T12:37:40.589Z,0.435744703,9.956287384,-0.14724341,Sit
19,2024-06-18T12:37:40.596Z,0.647631586,9.803058624,-0.135272399,Sit
20,2024-06-18T12:37:42.375Z,0.561440289,10.0508585,-0.062249243,Sit
21,2024-06-18T12:37:42.382Z,0.247799873,9.495404243,-0.798466265,Sit
22,2024-06-18T12:37:42.387Z,-0.074220255,9.724050522,-0.785298169,Sit
23,2024-06-18T12:37:42.391Z,-0.001197101,9.679757118,-0.581790984,Sit
24,2024-06-18T12:37:42.395Z,-0.190339029,9.719262123,-0.598550439,Sit
