No,Timestamp,x,y,z,label
1,2024-06-18T12:40:52.589Z,0.190339029,9.765948296,1.07739079,Stand
2,2024-06-18T12:40:52.647Z,0.10175357,9.676166534,1.181538582,Stand
3,2024-06-18T12:40:52.653Z,-0.021547815,9.724050522,1.052251697,Stand
4,2024-06-18T12:40:52.768Z,-0.015562311,9.714473724,1.144428372,Stand
5,2024-06-18T12:40:52.951Z,-0.045489833,9.696516991,1.243787766,Stand
6,2024-06-18T12:40:53.144Z,-0.077811554,9.709685326,1.22583127,Stand
7,2024-06-18T12:40:53.370Z,-0.092176765,9.540893555,1.534683347,Stand
8,2024-06-18T12:40:53.620Z,-0.308852017,9.604340553,1.557428241,Stand
9,2024-06-18T12:40:53.861Z,-0.087388359,9.32421875,1.328781962,Stand
10,2024-06-18T12:40:54.061Z,-0.022744916,9.662998199,1.250970364,Stand
11,2024-06-18T12:40:54.282Z,0.088585466,9.788693428,0.701501071,Stand
12,2024-06-18T12:40:54.474Z,0.611718535,9.415198326,1.241393566,Stand
13,2024-06-18T12:40:54.665Z,0.183156431,9.750386238,0.968454599,Stand
14,2024-06-18T12:40:54.878Z,0.317231715,9.755174637,0.835576415,Stand
15,2024-06-18T12:40:55.113Z,0.444124401,9.746794701,1.00317049,Stand
16,2024-06-18T12:40:55.346Z,0.381875157,9.803058624,0.828393817,Stand
17,2024-06-18T12:40:55.563Z,0.521935999,9.771934509,0.945709646,Stand
18,2024-06-18T12:40:55.792Z,0.501585245,9.759963036,0.958877802,Stand
19,2024-06-18T12:40:56.008Z,0.48123455,9.709685326,0.976834297,Stand
20,2024-06-18T12:40:56.257Z,0.523133099,9.712079048,0.93134445,Stand
21,2024-06-18T12:40:56.414Z,0.430956304,10.00177765,1.312022567,Stand
22,2024-06-18T12:40:56.628Z,0.363918662,10.69489861,-0.702698171,Stand
23,2024-06-18T12:40:56.810Z,0.458489627,9.953893661,-1.990778685,Stand
24,2024-06-18T12:40:57.036Z,0.16879122,8.583212852,-2.768894196,Stand
25,2024-06-18T12:40:57.275Z,0.361524463,9.745597839,-1.090558887,Stand
26,2024-06-18T12:40:57.496Z,0.08259996,9.151836395,-1.824381709,Stand
27,2024-06-18T12:40:57.718Z,-0.134075299,9.649829865,-1.703474522,Stand
28,2024-06-18T12:40:57.928Z,-0.080205753,9.550470352,-1.775300503,Stand
29,2024-06-18T12:40:58.129Z,0.551863492,9.883264542,-2.123656988,Stand
30,2024-06-18T12:40:58.335Z,0.032321721,9.54807663,-1.980004787,Stand
31,2024-06-18T12:40:58.501Z,0.20350714,9.813833237,-1.473631144,Stand
32,2024-06-18T12:40:58.663Z,0.031124622,9.416395187,-1.248576164,Stand
33,2024-06-18T12:40:58.872Z,0.208295554,9.856928825,-1.944091797,Stand
34,2024-06-18T12:40:59.105Z,-0.037110128,9.710882187,-1.70946002,Stand
35,2024-06-18T12:40:59.338Z,0.180762231,9.611522675,-1.438915253,Stand
36,2024-06-18T12:40:59.618Z,-0.020350715,9.798270226,-1.649604917,Stand
37,2024-06-18T12:40:59.793Z,0.079008654,9.769539833,-1.48679924,Stand
38,2024-06-18T12:41:00.006Z,0.341173738,9.617507935,-1.320402265,Stand
39,2024-06-18T12:41:00.238Z,0.525527298,9.697713852,-1.831564307,Stand
40,2024-06-18T12:41:00.402Z,0.587776542,9.770736694,-1.837549806,Stand
41,2024-06-18T12:41:00.591Z,0.326808542,9.684545517,-1.614889026,Stand
42,2024-06-18T12:41:00.841Z,0.422576606,9.730035782,-1.594538331,Stand
43,2024-06-18T12:41:01.055Z,0.523133099,9.680954933,-1.702277422,Stand
44,2024-06-18T12:41:01.271Z,0.471657723,9.749189377,-1.555034041,Stand
45,2024-06-18T12:41:01.474Z,0.402225882,9.761159897,-1.616086125,Stand
46,2024-06-18T12:41:01.692Z,0.591367841,9.777919769,-1.511938334,Stand
47,2024-06-18T12:41:01.882Z,0.63087213,9.803058624,-1.780089021,Stand
48,2024-06-18T12:41:02.083Z,0.480037451,9.801861763,-1.63643682,Stand
49,2024-06-18T12:41:02.260Z,0.537498295,9.710882187,-1.717839718,Stand
50,2024-06-18T12:41:02.476Z,0.644040287,9.670180321,-1.778891921,Stand
51,2024-06-18T12:41:02.706Z,0.384269387,9.059659004,-1.929726601,Stand
52,2024-06-18T12:41:02.930Z,1.168370485,8.39526844,-2.56778121,Stand
53,2024-06-18T12:41:03.131Z,0.344765037,9.751583099,-1.479616642,Stand
54,2024-06-18T12:41:03.350Z,0.629675031,9.91438961,-1.33716166,Stand
55,2024-06-18T12:41:03.536Z,0.29807812,9.595960617,-1.806425214,Stand
56,2024-06-18T12:41:03.707Z,1.045069098,10.12867069,-0.503979445,Stand
57,2024-06-18T12:41:03.898Z,1.364694953,9.840168953,-1.543063045,Stand
58,2024-06-18T12:41:04.104Z,1.246181965,9.896432877,-0.646434486,Stand
59,2024-06-18T12:41:04.345Z,0.344765037,10.00297451,-0.08499416,Stand
60,2024-06-18T12:41:04.569Z,0.264559299,10.31541824,0.208295554,Stand
61,2024-06-18T12:41:04.811Z,0.349553436,9.447520256,0.488417149,Stand
62,2024-06-18T12:41:05.022Z,-0.288501292,9.725247383,0.979228497,Stand
63,2024-06-18T12:41:05.248Z,0.398634583,10.04367638,0.726640224,Stand
64,2024-06-18T12:41:05.464Z,0.294486821,9.701305389,0.688332975,Stand
65,2024-06-18T12:41:05.670Z,0.111330383,9.658209801,-0.046686932,Stand
66,2024-06-18T12:41:05.860Z,0.450109929,9.706093788,1.607706428,Stand
67,2024-06-18T12:41:06.056Z,0.658405483,9.628282547,1.175553083,Stand
68,2024-06-18T12:41:06.298Z,0.609324336,9.8054533,0.957680702,Stand
69,2024-06-18T12:41:06.532Z,0.314837515,9.892841339,1.037886381,Stand
70,2024-06-18T12:41:06.742Z,0.415394008,9.798270226,0.732625723,Stand
71,2024-06-18T12:41:06.962Z,0.415394008,9.919178009,0.644040287,Stand
72,2024-06-18T12:41:07.179Z,0.696712673,9.679757118,0.499191046,Stand
73,2024-06-18T12:41:07.382Z,0.647631586,10.07599831,0.541089594,Stand
74,2024-06-18T12:41:07.578Z,0.532709897,9.788693428,0.427365005,Stand
75,2024-06-18T12:41:07.798Z,0.537498295,9.917980194,0.428562105,Stand
76,2024-06-18T12:41:08.032Z,0.435744703,9.987412453,0.566228688,Stand
77,2024-06-18T12:41:08.248Z,0.04309563,9.604340553,0.605733037,Stand
78,2024-06-18T12:41:08.442Z,0.008379706,9.87608242,0.660799682,Stand
79,2024-06-18T12:41:08.658Z,-0.269347697,9.84376049,0.867898107,Stand
80,2024-06-18T12:41:08.859Z,0.107739076,9.783905029,0.532709897,Stand
81,2024-06-18T12:41:09.055Z,0.08499416,9.841365814,0.555454791,Stand
82,2024-06-18T12:41:09.255Z,0.379480958,9.684545517,0.543483794,Stand
83,2024-06-18T12:41:09.456Z,0.403422982,9.759963036,0.653617084,Stand
84,2024-06-18T12:41:09.663Z,0.505176544,9.701305389,0.635660529,Stand
85,2024-06-18T12:41:09.825Z,0.41060558,9.789890289,0.640448928,Stand
86,2024-06-18T12:41:10.087Z,0.337582439,9.834183693,0.586579442,Stand
87,2024-06-18T12:41:10.357Z,0.379480958,9.742006302,0.66798228,Stand
88,2024-06-18T12:41:10.588Z,0.360327363,9.799467087,0.639251828,Stand
89,2024-06-18T12:41:10.793Z,0.322020143,9.821015358,0.627280831,Stand
90,2024-06-18T12:41:11.003Z,0.293289721,9.769539833,0.665588081,Stand
91,2024-06-18T12:41:11.185Z,0.311246216,9.786299706,0.621295333,Stand
92,2024-06-18T12:41:11.389Z,0.317231715,9.824606895,0.573411286,Stand
93,2024-06-18T12:41:11.617Z,0.323217243,9.775525093,0.739808321,Stand
94,2024-06-18T12:41:11.890Z,0.353144765,9.764751434,0.666785181,Stand
95,2024-06-18T12:41:12.090Z,0.361524463,9.759963036,0.513556242,Stand
96,2024-06-18T12:41:12.877Z,0.442927301,9.768342972,0.650025785,Stand
97,2024-06-18T12:41:12.883Z,0.381875157,9.803058624,0.627280831,Stand
98,2024-06-18T12:41:12.888Z,0.356736064,9.776722908,0.659602582,Stand
99,2024-06-18T12:41:13.068Z,0.392649084,9.783905029,0.785298169,Stand
100,2024-06-18T12:41:14.013Z,0.402225882,9.742006302,0.685938776,Stand
101,2024-06-18T12:41:14.018Z,0.368707061,9.753977776,0.63326633,Stand
102,2024-06-18T12:41:14.023Z,0.299275219,9.736021042,0.541089594,Stand
103,2024-06-18T12:41:14.027Z,0.375889659,9.81143856,0.40821138,Stand
104,2024-06-18T12:41:14.434Z,0.233434662,9.288305283,0.193930343,Stand
105,2024-06-18T12:41:14.439Z,0.320823014,9.43914032,-0.051475335,Stand
106,2024-06-18T12:41:14.444Z,0.318428814,10.33936024,-0.10175357,Stand
107,2024-06-18T12:41:14.796Z,0.325611442,9.895236015,-0.889445961,Stand
108,2024-06-18T12:41:15.052Z,0.319625914,10.11669922,-0.962469101,Stand
109,2024-06-18T12:41:15.159Z,0.312443316,10.04966164,-0.978031397,Stand
110,2024-06-18T12:41:15.369Z,0.196324542,9.824606895,-0.701501071,Stand
111,2024-06-18T12:41:15.524Z,0.207098454,9.821015358,-0.450109929,Stand
112,2024-06-18T12:41:15.629Z,0.105344877,9.786299706,-0.384269387,Stand
113,2024-06-18T12:41:15.809Z,0.217872351,9.753977776,-0.40821138,Stand
114,2024-06-18T12:41:16.016Z,0.282515794,9.916783333,-0.427365005,Stand
115,2024-06-18T12:41:16.258Z,0.209492654,9.883264542,-0.440533102,Stand
116,2024-06-18T12:41:16.502Z,0.225054964,9.915586472,-0.421379507,Stand
117,2024-06-18T12:41:16.735Z,0.201112941,9.762357712,-0.348356336,Stand
118,2024-06-18T12:41:16.917Z,0.16759412,10.05325317,-0.37349546,Stand
119,2024-06-18T12:41:17.136Z,0.144849196,9.795876503,-0.584185243,Stand
120,2024-06-18T12:41:17.344Z,0.392649084,9.739612579,-1.040280581,Stand
121,2024-06-18T12:41:17.562Z,0.316034615,9.775525093,-0.999579191,Stand
122,2024-06-18T12:41:17.756Z,0.318428814,9.673771858,-1.423352957,Stand
