No,Timestamp,x,y,z,label,rot-x,rot-y,rot-z
67,2024-06-16T08:23:29.018Z,-0.399831682,9.696516991,0.177170932,Stand,-0.115644716,-0.042900458,-0.116177641
68,2024-06-16T08:23:29.984Z,1.482010841,9.904812813,0.416591108,Stand,0.180928022,0.064750381,0.020784073
69,2024-06-16T08:23:30.991Z,-0.459686726,9.595960617,1.149216771,Stand,-0.159877479,-0.156946406,0.115644716
70,2024-06-16T08:23:32.046Z,1.290474772,9.775525093,0.486022949,Stand,0.08020521,0.105252676,-0.081004597
71,2024-06-16T08:23:33.037Z,0.126892686,9.653421402,0.924161851,Stand,-0.052226644,-0.03437366,-0.050361406
72,2024-06-16T08:23:34.057Z,-0.972045898,9.593565941,1.034295082,Stand,-0.124171518,-0.228891268,0.061286367
73,2024-06-16T08:23:35.048Z,1.110909581,10.09874249,0.656011283,Stand,0.127635539,0.237950996,-0.136695251
74,2024-06-16T08:23:36.078Z,-1.185129881,9.600749016,0.512359142,Stand,-0.020251149,-0.044765696,-0.026379786
75,2024-06-16T08:23:37.130Z,1.015141487,9.619902611,0.847547412,Stand,-0.144689128,-0.281117916,0.143356815
76,2024-06-16T08:23:38.121Z,-0.66798228,9.667786598,1.343147159,Stand,0.183592647,0.195317,-0.050361406
77,2024-06-16T08:23:39.075Z,-0.363918662,9.682151794,1.127668977,Stand,0.055424199,-0.292842269,0.160143942
78,2024-06-16T08:23:40.102Z,0.220266551,9.789890289,0.955286503,Stand,-0.059954058,0.14282389,-0.169470131
79,2024-06-16T08:23:41.110Z,0.313640416,9.279925346,2.013523579,Stand,-0.07274425,-0.290444106,0.014122511
80,2024-06-16T08:23:42.122Z,0.210689753,9.631873131,1.007958889,Stand,-0.065283306,0.20570904,-0.057555895
81,2024-06-16T08:23:43.145Z,-0.407014281,9.397241592,1.965639591,Stand,0.011191424,-0.439663082,0.092995405
82,2024-06-16T08:23:44.151Z,0.713472128,9.81143856,0.888248801,Stand,0.031709034,0.246211335,0.103653908
83,2024-06-16T08:23:45.160Z,-0.577002585,9.258378029,1.82198751,Stand,-0.181460962,-0.53292495,0.22382848
84,2024-06-16T08:23:46.228Z,0.026336219,9.706093788,0.665588081,Stand,-0.14175804,0.329081148,-0.353062779
85,2024-06-16T08:23:47.178Z,0.81642276,9.35654068,1.960851192,Stand,0.266462475,-0.268860638,0.164407358
86,2024-06-16T08:23:48.184Z,-0.363918662,9.593565941,1.386242747,Stand,0.138294026,0.13456355,-0.202777937
87,2024-06-16T08:23:49.203Z,0.924161851,9.751583099,0.828393817,Stand,0.281117916,0.009859112,0.003730475
88,2024-06-16T08:23:50.203Z,-0.679953277,9.402029991,1.651999116,Stand,-0.014122511,-0.22596018,0.181727409
89,2024-06-16T08:23:51.216Z,-0.04309563,9.782708168,1.079784989,Stand,0.135895863,0.138027564,-0.224627867
90,2024-06-16T08:23:52.242Z,-0.134075299,9.526528358,1.156399369,Stand,0.083402753,0.101522207,-0.237151608
91,2024-06-16T08:23:53.260Z,-0.33279404,9.555258751,1.230619669,Stand,0.105252676,0.114312403,-0.232355282
92,2024-06-16T08:23:54.253Z,-0.933738649,9.883264542,1.276109457,Stand,0.107117914,0.119108729,-0.146820813
93,2024-06-16T08:23:55.264Z,-0.488417149,9.742006302,1.058237195,Stand,0.018652374,0.052759573,-0.025047474
94,2024-06-16T08:23:56.278Z,-0.260968,9.701305389,0.852335811,Stand,0.045298621,-0.048762634,0.076208271
95,2024-06-16T08:23:57.288Z,0.263362199,9.44512558,1.453280449,Stand,0.099656969,-0.05808882,0.01385605
96,2024-06-16T08:23:58.541Z,0.359130263,9.545681953,1.364694953,Stand,0.063418068,0.007460949,0.017320061
97,2024-06-16T08:23:59.321Z,0.399831682,9.414001465,1.398213744,Stand,-0.029577335,-0.170802444,0.061819296
98,2024-06-16T08:24:00.314Z,-0.052672438,9.631873131,1.276109457,Stand,-0.067947932,-0.360523731,0.017586524
99,2024-06-16T08:24:01.314Z,-0.01436521,9.679757118,0.773327172,Stand,-0.193718225,-0.177197546,0.019451762
100,2024-06-16T08:24:02.350Z,0.229843363,9.514557838,1.881842494,Stand,0.064217456,-0.250474721,0.132964775
101,2024-06-16T08:24:03.368Z,0.050278235,9.799467087,0.684741676,Stand,-0.05142726,0.03996937,-0.156147003
102,2024-06-16T08:24:04.405Z,-0.174776718,9.686940193,0.814028561,Stand,0.009059724,-0.231822357,0.130033687
103,2024-06-16T08:24:05.392Z,0,9.576807022,0.93134445,Stand,0.087133229,0.329081148,-0.177996933
104,2024-06-16T08:24:06.412Z,-0.079008654,9.801861763,0.955286503,Stand,0.095660031,0.124970905,-0.195050538
105,2024-06-16T08:24:07.424Z,-0.260968,9.739612579,0.600944638,Stand,-0.03437366,0.083669223,-0.135895863
106,2024-06-16T08:24:08.432Z,-0.093373865,9.643844604,0.787692368,Stand,-0.012790199,0.139626339,-0.281650841
107,2024-06-16T08:24:09.456Z,0.059855044,9.629479408,1.048660398,Stand,0.033307809,0.182793275,-0.273923427
108,2024-06-16T08:24:10.461Z,0.031124622,9.59835434,1.474828243,Stand,-0.317090333,-0.135362938,-0.025047474
109,2024-06-16T08:24:11.496Z,0.172382519,9.708487511,1.089361787,Stand,-0.286447167,-0.153748855,0.018918836
110,2024-06-16T08:24:12.553Z,-0.20590134,9.727641106,0.785298169,Stand,-0.131099537,-0.224094957,0.000532925
111,2024-06-16T08:24:13.504Z,-0.160411507,9.832986832,0.691924274,Stand,-0.117509954,-0.086866774,-0.002931087
112,2024-06-16T08:24:14.507Z,0.047884032,9.512163162,1.18991828,Stand,-0.050361406,-0.25660339,0.22542727
113,2024-06-16T08:24:15.494Z,-0.04309563,9.607931137,1.345541358,Stand,0.01385605,-0.233687595,0.195583463
114,2024-06-16T08:24:16.505Z,-0.227449164,9.667786598,1.127668977,Stand,-0.0063951,-0.243280247,0.153215915
115,2024-06-16T08:24:17.533Z,-0.260968,9.524134636,1.180341482,Stand,-0.053026035,-0.128168449,0.239549771
116,2024-06-16T08:24:18.522Z,-0.500388145,9.610325813,0.9672575,Stand,0.136695251,-0.085001536,0.099656969
117,2024-06-16T08:24:19.528Z,0.1316811,9.81143856,0.948103845,Stand,0.147620216,0.023981623,0.012523737
118,2024-06-16T08:24:20.544Z,0.079008654,9.572018623,1.233013868,Stand,0.120707504,-0.016787136,-0.021050537
119,2024-06-16T08:24:21.553Z,0.138863698,9.63666153,1.201889277,Stand,0.110581927,-0.008793262,0.010658499
120,2024-06-16T08:24:22.566Z,0.179565132,9.557653427,1.407790542,Stand,0.099390499,0.045032158,-0.036771823
121,2024-06-16T08:24:23.579Z,0.172382519,9.493009567,1.424550056,Stand,0.131366,-0.058355279,0.019185297
122,2024-06-16T08:24:24.599Z,0.251391172,9.619902611,1.247379065,Stand,0.045831546,-0.032241959,0.02158346
123,2024-06-16T08:24:25.611Z,0.174776718,9.674968719,1.15400517,Stand,-0.06981317,-0.029843798,0.039436448
124,2024-06-16T08:24:26.610Z,0.174776718,9.641449928,0.93134445,Stand,-0.086600304,-0.138826951,0.106584989
125,2024-06-16T08:24:27.631Z,-0.363918662,9.643844604,1.022324085,Stand,0.022116385,-0.015188362,-0.036771823
126,2024-06-16T08:24:28.636Z,-0.265756398,9.643844604,1.142034173,Stand,0.010658499,0.038370594,-0.106851459
127,2024-06-16T08:24:29.676Z,-0.064643443,9.603142738,1.15161097,Stand,0.053825419,0.014122511,-0.06981317
128,2024-06-16T08:24:30.655Z,0.172382519,9.698910713,1.192312479,Stand,0.05808882,0.050361406,-0.139892802
129,2024-06-16T08:24:31.675Z,0.656011283,9.56004715,1.07739079,Stand,-0.016520673,0.034107197,0.04769678
130,2024-06-16T08:24:32.686Z,0.407014281,9.583989143,1.321599364,Stand,-0.000266462,-0.168404296,0.142557427
131,2024-06-16T08:24:33.690Z,0.304063618,9.677363396,1.431732655,Stand,0.040768761,-0.189454809,0.212903515
132,2024-06-16T08:24:34.701Z,0.421379507,9.722852707,1.285686255,Stand,0.020251149,-0.152683005,0.115911178
133,2024-06-16T08:24:35.715Z,0.268150598,9.679757118,1.072602391,Stand,0.096192956,-0.288312376,0.134297088
134,2024-06-16T08:24:36.713Z,0.85473001,9.768342972,1.515529633,Stand,0.056490045,0.146820813,-0.019185297
135,2024-06-16T08:24:37.740Z,0.33518824,10.01494598,0.301669419,Stand,0.043966308,-0.079139359,0.086866774
136,2024-06-16T08:24:38.751Z,0.18435353,9.971850395,0.112527482,Stand,0.003464012,0.044232771,-0.032241959
137,2024-06-16T08:24:39.752Z,0.208295554,10.08677197,0.093373865,Stand,0.046897396,-0.03996937,-0.007460949
138,2024-06-16T08:24:40.756Z,-0.011971008,10.00058079,0.189141929,Stand,0.073543645,0.08020521,-0.001865237
139,2024-06-16T08:24:41.776Z,0.02873042,9.974244118,0.050278235,Stand,0.176664621,0.124704443,-0.016254211
140,2024-06-16T08:24:42.774Z,-0.37110126,9.900024414,0.366312861,Stand,0.301369071,0.219565079,-0.005329249
141,2024-06-16T08:24:43.813Z,0.277727395,9.694122314,0.849941611,Stand,0.193718225,0.105519146,0.024781011
142,2024-06-16T08:24:44.809Z,-0.768538773,9.212887764,1.877054095,Stand,0.073277183,-0.297372133,-0.107117914
143,2024-06-16T08:24:45.812Z,-0.689530075,9.423578262,0.852335811,Stand,0.190520674,0.019984685,0.151883617
144,2024-06-16T08:24:46.828Z,0.253785372,9.909601212,0.349553436,Stand,0.30749771,0.616594136,-0.033574272
145,2024-06-16T08:24:47.846Z,0.268150598,9.260771751,1.534683347,Stand,-0.197981626,-0.249408886,-0.056756508
146,2024-06-16T08:24:48.853Z,0.234631762,9.564835548,1.118092179,Stand,-0.261666149,-0.347200602,0.008793262
147,2024-06-16T08:24:49.862Z,0.229843363,9.727641106,0.169988319,Stand,-0.406088829,0.020784073,0.16520673
148,2024-06-16T08:24:50.885Z,0.478840351,9.727641106,0.217872351,Stand,-0.498284817,-0.389035225,-0.196915776
149,2024-06-16T08:24:51.884Z,0.694318473,9.756371498,-0.565031588,Stand,-0.742098033,-0.642973959,-0.066882081
150,2024-06-16T08:24:52.902Z,0.114921682,9.856928825,0.011971008,Stand,0.172134757,-0.088732004,0.210505351
151,2024-06-16T08:24:53.889Z,0.438138902,9.928754807,0.093373865,Stand,0.333611012,-0.008526799,-0.008260337
152,2024-06-16T08:24:54.926Z,0.622492433,9.610325813,1.436521053,Stand,0.209173039,0.059421133,0.013056661
153,2024-06-16T08:24:55.922Z,0.828393817,9.378087997,1.422155857,Stand,0.043699846,0.023182238,0.057555895
154,2024-06-16T08:24:56.932Z,0.37110126,9.545681953,0.871489406,Stand,-0.047963247,-0.34906584,-0.078872897
155,2024-06-16T08:24:57.950Z,0.268150598,9.478644371,1.007958889,Stand,-0.192385912,-0.189454809,-0.066882081
156,2024-06-16T08:24:58.971Z,0.045489833,9.473855972,1.357512355,Stand,-0.162275642,-0.480431855,0.010392036
157,2024-06-16T08:24:59.964Z,0.086191259,9.572018623,1.359906554,Stand,-0.095393561,-0.125503823,0.035972435
158,2024-06-16T08:25:01.012Z,0.469263524,9.540893555,1.30005157,Stand,-0.151883617,-0.155081168,-0.03011026
